5-Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,483","113,442","220,242","332,442","332,442"
10-Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,370","149,189","255,373","360,705","465,456","571,590","571,590"
15-Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,569","179,667","287,355","393,216","495,695","594,328","689,956","784,905","784,905"
20-Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"99,760","205,482","312,253","417,870","520,394","618,378","711,102","798,778","882,738","965,596","965,596"
25-Mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,556","123,258","227,117","332,580","436,441","537,553","634,726","726,956","813,635","894,749","971,065","1,044,291","1,117,217","1,117,217"
1-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,472","129,797","233,716","334,857","434,433","533,060","629,138","720,419","806,840","888,262","964,652","1,036,253","1,103,743","1,168,378","1,232,116","1,297,726","1,297,726"
5-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92,442","197,620","301,715","402,252","498,399","591,856","687,101","774,448","856,828","934,540","1,007,802","1,076,909","1,142,376","1,205,069","1,266,329","1,328,068","1,392,859","1,392,859"
10-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"93,960","195,211","298,025","400,063","498,787","592,354","680,498","765,428","854,108","930,123","1,002,330","1,071,156","1,136,962","1,200,165","1,261,343","1,321,338","1,381,344","1,442,978","1,508,334","1,508,334"
15-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89,295","189,937","288,879","387,607","485,569","581,064","672,131","757,439","837,176","913,941","994,290","1,060,602","1,125,374","1,188,741","1,250,813","1,311,747","1,371,828","1,431,528","1,491,566","1,552,940","1,600,000","1,600,000"
20-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"89,626","182,814","273,857","372,617","467,243","559,864","650,512","738,007","820,848","898,101","970,290","1,040,286","1,112,655","1,172,245","1,233,123","1,294,652","1,356,221","1,417,292","1,477,428","1,536,329","1,593,845","1,600,000","1,600,000","1,600,000"
25-Apr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,099","90,238","179,094","268,645","358,480","443,454","536,593","624,289","709,200","791,826","871,390","946,734","1,017,206","1,083,549","1,148,791","1,215,751","1,271,974","1,332,216","1,394,507","1,456,986","1,517,905","1,575,620","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
1-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,076","119,034","202,322","286,902","371,847","456,565","541,019","620,406","704,670","783,089","858,802","932,713","1,004,381","1,072,902","1,137,810","1,199,955","1,262,400","1,327,929","1,383,586","1,445,299","1,508,653","1,569,479","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
5-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,853","81,835","159,097","238,408","319,170","400,640","482,154","563,344","644,365","721,225","799,544","872,275","942,786","1,012,159","1,080,077","1,145,721","1,208,648","1,269,691","1,331,843","1,398,906","1,454,947","1,516,910","1,578,180","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
10-May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,222","70,898","144,035","217,453","291,944","367,671","444,383","521,643","599,046","676,440","754,149","829,216","901,113","968,132","1,033,820","1,099,376","1,164,539","1,228,482","1,290,696","1,351,882","1,414,839","1,483,567","1,538,537","1,596,632","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
15-May,0,0,0,0,0,0,0,0,0,0,0,0,"18,033","72,042","129,225","190,397","261,129","331,271","401,979","473,732","546,557","620,246","694,578","769,543","845,562","920,235","987,523","1,050,860","1,113,858","1,177,715","1,242,111","1,306,093","1,368,969","1,431,191","1,495,252","1,559,072","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
20-May,0,0,0,0,0,0,0,0,0,0,"6,709","51,519","106,092","164,656","224,608","288,489","355,921","422,499","489,667","558,151","628,175","699,689","772,584","846,914","923,123","998,584","1,063,416","1,125,218","1,187,545","1,251,482","1,316,530","1,381,497","1,445,387","1,508,293","1,572,279","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
25-May,0,0,0,0,0,0,0,0,"3,864","31,372","71,122","122,307","180,403","240,521","300,754","364,638","429,138","492,960","557,765","624,447","693,358","764,527","837,881","913,470","991,682","1,068,841","1,133,295","1,195,402","1,258,549","1,323,586","1,389,720","1,455,404","1,519,225","1,580,792","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
1-Jun,0,0,0,0,0,0,0,"14,497","55,580","95,961","143,534","198,863","258,538","318,522","377,499","438,251","500,988","563,719","628,280","695,679","766,318","840,215","917,225","997,260","1,080,512","1,161,054","1,227,447","1,291,622","1,356,529","1,422,500","1,488,133","1,551,186","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
5-Jun,0,0,0,0,0,0,0,"30,595","78,464","123,063","173,016","229,471","289,453","349,208","407,559","466,351","529,836","593,763","660,005","729,569","802,821","879,707","959,974","1,043,391","1,129,971","1,212,761","1,280,638","1,345,723","1,410,614","1,475,244","1,537,762","1,595,426","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
10-Jun,0,0,0,0,0,0,0,"43,784","96,955","144,818","196,708","254,296","314,942","375,044","433,389","491,124","557,547","624,883","694,979","768,776","846,527","928,023","1,012,807","1,100,405","1,190,537","1,276,338","1,345,095","1,409,462","1,471,494","1,530,518","1,584,017","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000"
15-Jun,0,0,0,0,0,0,0,"47,093","103,013","152,795","206,251","265,346","327,548","389,176","448,750","507,849","579,322","651,920","727,393","806,539","889,424","975,608","1,064,359","1,154,881","1,246,532","1,335,590","1,402,412","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163","1,451,163"
20-Jun,0,0,0,0,0,0,0,"40,248","97,145","148,165","203,374","264,800","329,790","394,355","456,521","519,017","597,220","676,334","757,939","842,616","930,170","1,019,855","1,110,591","1,201,184","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116","1,265,116"
25-Jun,0,0,0,0,0,0,0,"24,987","81,567","133,521","190,935","255,673","324,730","393,580","459,528","525,014","610,864","696,822","784,222","873,353","963,686","1,054,093","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070","1,079,070"
1-Jul,0,"22,108","52,183","86,846","127,806","174,943","226,762","281,093","336,016","391,034","448,475","513,221","581,074","646,983","713,850","782,550","852,553","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814","855,814"
5-Jul,0,"22,869","53,472","88,129","129,258","177,222","230,766","287,684","345,731","403,767","463,137","526,840","596,295","663,402","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977","706,977"
10-Jul,0,"22,655","53,861","88,414","129,736","178,833","234,703","294,978","356,803","417,954","478,194","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930","520,930"
15-Jul,0,"20,998","53,289","88,084","129,905","180,409","238,768","302,286","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884","334,884"
20-Jul,0,"18,145","52,676","88,585","131,555","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837","148,837"
25-Jul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
